mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,mantra,0.834908,0.493458,374175.918,0.315056,0.044322677,0.1980868,-12.05831,0.044196,116.194894,0.360536,0.148,9
1,marathi pop,0.278,0.744,309640,0.7,0.000155,0.068,-7.663,0.0376,144.043,0.866,59,2
1,marathi traditional,0.913255073,0.444585321,227314.4084,0.345041784,0.500694717,0.280142553,-13.92569049,0.109075088,98.77233199,0.626778341,0.271604938,4
1,marching band,0.846545455,0.463818182,207410.8182,0.450545455,0.631183216,0.211,-14.03727273,0.044136364,119.1815455,0.501272727,12,8
1,mariachi,0.60241782,0.534289182,200124.9431,0.382793244,0.063060601,0.224163947,-9.529704181,0.042671838,126.6690901,0.663892635,35.16071813,0
1,mariachi cristiano,0.414957709,0.596314231,254103.0617,0.499280605,0.002862567,0.165428769,-8.451264049,0.034000345,131.5180188,0.544694996,44.86695945,5
1,marimba orquesta,0.0526,0.687,165227,0.663,2.11E-05,0.212,-7.044,0.0404,151.333,0.94,31,11
0,martial industrial,0.373266667,0.379333333,247551.3333,0.547333333,0.343333333,0.226666667,-10.74733333,0.034633333,108.1663333,0.409,39.33333333,4
1,mashup,0.087094857,0.617971429,239625.5714,0.845742857,0.176579248,0.19692,-4.799685714,0.099874286,102.6674571,0.483142857,50.25714286,6
1,math rock,0.206853698,0.467927083,269616.75,0.562908333,0.295501667,0.143861458,-12.42765625,0.09913125,121.2500104,0.464932292,38.13541667,7
0,mathcore,0.00100335,0.381833333,184776.3333,0.885,0.009952042,0.170475,-4.038333333,0.144766667,138.1956667,0.230966667,53,9
0,mbalax,0.6335,0.39175,343786.5,0.373,0.21724485,0.09995,-10.91825,0.033725,137.93025,0.531,38,9
1,medieval,0.995,0.533,136072,0.00444,0.796,0.111,-29.472,0.0604,80.919,0.176,0,8
1,medieval folk,0.507367169,0.45897619,261446.6624,0.424995524,0.295560394,0.131831143,-11.26785643,0.041735905,107.5645683,0.278500286,40.33357143,7
1,medieval rock,0.1380363,0.483071429,282069.2143,0.761142857,0.469014331,0.119207143,-7.922142857,0.0563,124.4105714,0.346357143,55.64285714,11
1,meditation,0.756334788,0.260502404,377587.1732,0.180110388,0.654779255,0.116499931,-22.90688677,0.046238131,97.81643038,0.129523141,46.91892496,5
1,melancholia,0.475515727,0.489342581,248743.6885,0.438874901,0.206371066,0.170781174,-12.12116762,0.041902859,119.5896744,0.386274273,44.0975919,9
1,melbourne bounce,0.037993259,0.71087037,209019.6481,0.8055,0.063091325,0.280440741,-5.126759259,0.077822222,121.0703333,0.552092593,57.35185185,5
1,melbourne bounce international,0.022209833,0.76122619,246885.1905,0.796657143,0.257753383,0.174208095,-5.668488095,0.084773333,127.4264333,0.519955238,30.60714286,11
1,melbourne indie,0.00149,0.443,312227,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57,0
1,mellow gold,0.327217827,0.554014946,240934.7329,0.561764082,0.040417692,0.197110726,-10.70691502,0.054194524,119.8430435,0.588031742,38.36484908,7
1,melodic death metal,0.065453499,0.411638081,237331.3213,0.898166818,0.278964835,0.247347525,-5.211509242,0.086214167,122.4135016,0.35327399,46.98585859,6
1,melodic deathcore,0.029934478,0.411938095,237915.5381,0.955614286,0.224350992,0.17876381,-3.814780952,0.170864762,119.7327048,0.223911905,42.81904762,7
1,melodic dubstep,0.063869965,0.516012939,271266.8243,0.775765716,0.103671288,0.239566418,-5.530353289,0.057894262,129.7409363,0.289374488,50.00204678,9
1,melodic groove metal,0.001497411,0.426310606,253263.7803,0.940916667,0.01290718,0.168070455,-5.009818182,0.137635606,133.5800758,0.329716667,51.24242424,7
1,melodic hard rock,0.127187922,0.477,271858.2963,0.79087037,0.037641719,0.243422222,-7.909574074,0.048883333,123.2731481,0.355611111,41,7
1,melodic hardcore,0.059186713,0.423383767,185637.8685,0.863268705,0.035535766,0.243029516,-6.040710327,0.083669848,129.7274313,0.49450285,43.8281386,4
0,melodic metal,0.092666233,0.42647619,303920.8595,0.830552381,0.080397102,0.21580381,-5.92235,0.064864762,129.7944833,0.347216667,45.58809524,0
1,melodic metalcore,0.068361118,0.417563447,233217.1914,0.8845257,0.090108213,0.2222954,-5.136011267,0.116003956,126.3978003,0.305210427,46.34047255,7
1,melodic power metal,0.000101,0.336,296160,0.92,0.0145,0.111,-5.872,0.0983,160.23,0.285,60,4
1,melodic rap,0.195327646,0.728209812,199803.1138,0.60261962,0.018341067,0.161572264,-7.354544086,0.157828032,121.8644972,0.468179463,60.61712433,1
1,melodic thrash,0.002604783,0.347007486,269334.0511,0.928237284,0.099177774,0.17653382,-5.330594517,0.112261129,138.2397146,0.304920247,41.78138528,7
1,meme rap,0.209459734,0.770350416,166939.7811,0.62802689,0.048430367,0.185107041,-8.041638597,0.235796118,120.6739384,0.567863079,63.10920206,1
1,memphis americana,0.4184,0.548875,221179.875,0.39675,0.0003975,0.1308,-9.714125,0.0317,131.14375,0.331225,41,4
1,memphis blues,0.696972677,0.601950555,201314.827,0.43369378,0.114015484,0.154628633,-11.68720351,0.073090541,118.3534359,0.66835646,20.15102909,7
0,memphis hip hop,0.09645333,0.798910816,252318.4246,0.720188987,0.000695872,0.180929565,-6.196835402,0.210833127,129.6477227,0.606363364,45.24457793,1
0,memphis indie,0.229,0.412,198400,0.938,0.000259,0.106,-0.253,0.182,97.489,0.32,47,4
1,memphis soul,0.417863499,0.593070943,230545.1936,0.43933459,0.126685362,0.188586628,-11.71828299,0.047307918,119.4795196,0.649242922,29.43303965,0
1,mento,0.926245772,0.677503277,166027.0351,0.494681987,0.125481608,0.182563087,-9.237285201,0.134868658,102.4363333,0.877945349,8.225581395,7
1,merengue,0.456604808,0.675791153,258407.7879,0.682412865,0.011189747,0.155286381,-8.990609992,0.079493154,133.0882708,0.853717404,37.73648682,9
1,merengue tipico,0.388604716,0.627946886,258424.5524,0.759011294,0.01575284,0.098071978,-8.154661325,0.100265415,149.5500635,0.880449634,36.18971306,9
1,merseybeat,0.441498925,0.526430318,167956.6112,0.555717099,0.041487215,0.192429125,-9.998422045,0.054493647,122.3900206,0.674308066,34.00741917,7
1,messianic praise,0.714035714,0.337071429,238984.7857,0.223692857,0.000111296,0.298553571,-15.89235714,0.031446429,115.2203571,0.283714286,45.82142857,7
1,metal,0.041349713,0.381629747,272370.4849,0.859804572,0.202758019,0.230736141,-7.414029309,0.086069659,127.042988,0.361582729,41.26673705,9
1,metal guitar,0.083222969,0.3843875,270804.9181,0.786299755,0.502414924,0.200895343,-9.621931373,0.086442353,127.5575096,0.312098897,38.98431373,6
1,metal mineiro,0.00663454,0.376,262165.7826,0.934652174,0.108954826,0.156165217,-6.263043478,0.119295652,115.9050435,0.222708696,44.17391304,11
1,metalcore,0.082224183,0.421923495,226881.6908,0.866624822,0.060535165,0.21310977,-5.21958605,0.108422805,127.9610113,0.340148819,44.51728251,2
1,metropopolis,0.201146239,0.593322446,243803.3163,0.672333881,0.116719785,0.165896356,-6.880694393,0.059554128,123.8258472,0.437748418,52.9371542,5
1,mexican classic rock,0.427952612,0.535587483,210145.4363,0.565287731,0.110778172,0.168978758,-10.84520935,0.053243038,126.6062139,0.691630597,33.87973241,7
1,mexican classical,0.9865,0.4598,177941.65,0.061199,0.77907,0.118685,-27.23655,0.050905,98.00605,0.44485,1.65,9
1,mexican hip hop,0.123228768,0.759898902,246855.0745,0.704018129,0.007967184,0.170803356,-5.806679503,0.170678236,113.0482373,0.707746259,54.38395552,10
1,mexican indie,0.241831386,0.606971958,275357.8741,0.627815344,0.037849731,0.212251323,-8.094631746,0.045852328,127.7878423,0.48093545,55.68359788,5
1,mexican pop,0.318453595,0.646887286,232802.4995,0.634427314,0.008945099,0.188565145,-7.370806929,0.057880198,126.3429517,0.563058439,57.12792212,7
1,mexican pop punk,0.0058818,0.4907,267995.9,0.8031,0.000166555,0.17128,-5.2512,0.06185,129.1923,0.625,63.2,10
1,mexican rock,0.152475615,0.580842897,248647.1534,0.730020912,0.056696122,0.196505393,-7.590889412,0.064801986,133.4029822,0.586080088,55.3964496,9
1,mexican rock-and-roll,0.626617885,0.53067954,172169.4753,0.470209044,0.038622881,0.188601638,-10.50268893,0.044159629,116.058171,0.651563846,37.8451374,7
1,mexican son,0.801,0.643,175972,0.9,0.000819,0.643,-7.891,0.0404,125.961,0.813,33,0
1,mexican traditional,0.641015385,0.736,159092.3077,0.484615385,0.000194592,0.133007692,-7.909461538,0.056869231,137.8613846,0.927846154,25.53846154,11
1,miami bass,0.035243025,0.860288998,258552.5287,0.653274836,0.036228023,0.198575985,-10.74878797,0.18618947,129.9522256,0.66627853,38.41502463,7
1,miami hip hop,0.150665589,0.726824223,220565.5273,0.686910678,0.009380673,0.256382363,-7.315148296,0.174638525,123.2367083,0.541428929,52.80629432,1
1,miami indie,0.1472,0.6455,236582.5,0.5385,0.012445,0.0982,-9.217,0.04605,79.0175,0.724,56.5,6
0,miami metal,0.00365212,0.5398,212582.6,0.8654,0.0455344,0.2244,-4.3214,0.05826,98.587,0.4572,53.8,10
1,michigan indie,0.222666667,0.587666667,246421.1667,0.831166667,0.00687365,0.136916667,-7.602666667,0.086266667,120.5271667,0.542333333,43.5,0
1,microhouse,0.338586721,0.599709135,325101.9447,0.452718536,0.59769476,0.128083013,-13.69435972,0.057139081,118.0105609,0.310960545,43.41773504,7
1,microtonal,0.773,0.14525,1208666.5,0.3095,0.7545,0.126,-17.372,0.04605,130.3305,0.08245,29.5,7
1,middle earth,0.868216311,0.224718478,175944.3201,0.095574932,0.274088176,0.113286167,-24.85322481,0.035884161,91.17791179,0.219034273,51.57742392,7
1,middle east hip hop,0.78,0.351,493796,0.606,0,0.535,-0.91,0.0311,87.889,0.513,0,0
1,middle eastern traditional,0.983083333,0.219916667,252623.75,0.728333333,0.383708333,0.625166667,-6.233833333,0.049908333,79.37891667,0.384416667,0.166666667,2
0,midwest americana,0.310583333,0.463,238275.25,0.5285,0.000430067,0.2484,-5.93975,0.035516667,111.1138333,0.388083333,57.08333333,3
1,midwest emo,0.063163488,0.508189542,210977.1814,0.686810458,0.159921595,0.17894085,-7.755866013,0.07276683,131.5979069,0.458814379,40.94444444,7
1,military cadence,0.880461538,0.570153846,251047.8846,0.300088462,0.004398371,0.362911538,-10.38215385,0.046565385,109.0326154,0.510807692,33.80769231,7
1,military rap,0.236164444,0.743857407,220823.1852,0.652009259,5.35E-07,0.217372222,-7.544705556,0.098997407,126.7385352,0.484498148,53.96111111,9
1,milwaukee indie,0.548423,0.67075,207815.75,0.55225,0.088532,0.122125,-9.6305,0.0350125,96.68425,0.437875,55.625,8
0,mindfulness,0.5485,0.2175,121538.75,0.747765475,0.97125,0.86425,-21.91,0.0369,59.0475,0.0033525,61.375,1
1,minecraft,0.334724036,0.583010811,212478.6901,0.545331279,0.313111258,0.120276577,-11.51271712,0.09831045,117.9027243,0.370652613,56.14054054,11
0,minimal melodic techno,0.0275,0.531,302980,0.898,0.874,0.0976,-9.719,0.0322,123.003,0.0495,0,8
1,minimal tech house,0.286046667,0.612133333,279999.9667,0.624266667,0.146950333,0.17505,-7.486716667,0.12417,130.2298333,0.47423,54,6
1,minimal techno,0.44725511,0.62375,301598.4,0.50815,0.560241,0.126855,-11.96225,0.051105,125.6839,0.31503,27.6,4
1,minimal wave,0.035660513,0.636333333,276365.6667,0.7543,0.471177087,0.23772,-9.939266667,0.056436667,125.2399333,0.411006667,32.93333333,11
1,minimalism,0.837682887,0.313110531,385543.5601,0.173159323,0.507119514,0.121451722,-24.260498,0.048639422,97.10461469,0.241050081,40.72530441,0
1,minneapolis indie,0.267469242,0.596305115,274549.4991,0.647546737,0.144083273,0.218647972,-8.246335097,0.084018519,136.0242222,0.544113933,24.70546737,9
1,minneapolis metal,0.215057992,0.546333333,261287,0.896333333,0.42543,0.1632,-7.539333333,0.143833333,129.8825,0.340666667,47,6
1,minneapolis punk,0.000722834,0.30875,168085.5,0.930666667,0.150527438,0.254808333,-5.462333333,0.144691667,154.2401667,0.461083333,41.58333333,6
1,minneapolis sound,0.206011444,0.713035041,323321.1474,0.591379993,0.063107035,0.165690657,-11.00107821,0.050236992,119.6229475,0.681724174,38.05769482,11
1,minnesota hip hop,0.228134155,0.726171549,190896.6581,0.684859701,0.005306204,0.158495241,-6.095778891,0.178622,117.768612,0.550241245,53.71616809,11
1,mississippi hip hop,0.252839045,0.719429487,266361.3686,0.683605769,0.005034081,0.235459615,-6.505814103,0.150295833,113.0977115,0.499243269,53.11538462,4
1,mississippi indie,0.345733333,0.608,240846.3333,0.555333333,0.0030518,0.139333333,-9.090666667,0.091,114.632,0.331666667,48,11
0,mizrahi,0.656,0.316714286,277078.2857,0.257942857,0.529357143,0.143,-19.05785714,0.041171429,105.7567143,0.213385714,37.71428571,5
1,mod revival,0.069310011,0.403788889,202738.9556,0.747966667,0.168058989,0.232602222,-9.595033333,0.058592222,154.4752778,0.647322222,37.12222222,7
0,modern alternative pop,0.331418846,0.592037179,215405.4231,0.528910256,0.014820156,0.132267949,-7.911833333,0.095939744,105.9273205,0.411547436,67.1025641,9
1,modern alternative rock,0.123218393,0.5547654,231891.3584,0.74763648,0.057057664,0.197429331,-6.035092319,0.077142491,122.3272985,0.479644191,55.9506685,2
1,modern big band,0.33845,0.468,500647,0.6405,0.1302995,0.2595,-9.365,0.09115,123.6515,0.62,38,8
1,modern blues,0.327280852,0.547831574,308529.3003,0.567943625,0.131895168,0.213585979,-9.675761035,0.049027169,119.2406583,0.568133184,40.65288999,9
1,modern blues rock,0.210064187,0.522672437,262489.0247,0.679878128,0.102856299,0.214178395,-6.865189194,0.065780701,117.8421749,0.494742542,48.82319532,7
1,modern bollywood,0.445801358,0.637797653,289371.6445,0.579990039,0.034038293,0.17115043,-8.594670977,0.084848008,110.3461897,0.630454708,43.99960324,7
1,modern country rock,0.20991539,0.568402999,217809.9525,0.697869479,0.018621867,0.189507247,-6.042737226,0.054773395,123.4244459,0.546464956,51.4865373,7
1,modern dream pop,0.247654657,0.517138889,243602.2529,0.678004386,0.391461214,0.146610088,-7.113540936,0.035979094,125.2547573,0.479725731,53.94883041,2
1,modern folk rock,0.387315724,0.603340605,271526.914,0.578869414,0.07754946,0.17819921,-8.781113312,0.05663989,119.2647869,0.550248262,51.88553395,7
1,modern funk,0.259968077,0.657398527,300689.4734,0.611364234,0.340058655,0.162392816,-9.335732345,0.059498705,111.8837674,0.665083162,40.93055817,0
1,modern hard rock,0.084077877,0.553648,229278.5453,0.724673333,0.00813815,0.190051933,-7.396834667,0.056060333,114.5141967,0.508316667,46.42066667,11
1,modern indie pop,0.501571042,0.612239583,199061.4688,0.414976042,0.0651222,0.268273437,-10.80891667,0.154220833,110.4491875,0.469719792,71.31770833,1
1,modern jazz piano,0.706814286,0.46931746,356792.6508,0.189434921,0.636545103,0.159025397,-21.16034921,0.054587302,91.73942857,0.198288889,49.07936508,3
1,modern jazz trio,0.706166667,0.484366667,296236.4333,0.278446667,0.795766667,0.148496667,-16.87383333,0.052053333,112.3981333,0.34804,47.53333333,0
1,modern old-time,0.436497436,0.531012821,227031.359,0.614025641,2.53E-05,0.197594872,-7.485384615,0.05744359,139.2380641,0.753384615,43.80769231,7
1,modern performance,0.8336,0.3209,402460,0.19841,0.60764176,0.13489,-21.334,0.04076,118.837,0.21369,31.8,10
1,modern power pop,0.127391575,0.46667351,187564.1178,0.809819014,0.148152931,0.218761546,-6.30122448,0.047102341,128.1279798,0.530792664,44.24953557,6
0,modern psychedelic folk,0.0422,0.724666667,328653.3333,0.709,0.232666667,0.060266667,-12.08533333,0.037833333,136.247,0.758666667,56,11
0,modern reggae,0.196357853,0.710099582,244604.2388,0.584638421,0.006259791,0.16080803,-7.751943003,0.212456519,118.0420242,0.682832024,49.31428682,10
1,modern rock,0.160078336,0.542470973,234106.7993,0.71319987,0.068339289,0.190681319,-6.495868614,0.063183104,124.4729789,0.484865685,53.40301014,7
0,modern salsa,0.394914535,0.656140311,291049.0317,0.684035923,2.96E-05,0.155882025,-7.440757648,0.05467476,112.2968898,0.810192776,48.72333612,5
1,modern ska punk,0.105452905,0.534977172,200539.6545,0.832428088,0.065573512,0.250752412,-5.337105592,0.093107889,132.6639171,0.670619123,42.19686447,11
1,modern southern rock,0.150404489,0.556730051,266617.0452,0.692196717,0.052132984,0.186223737,-6.965736869,0.056929975,116.2146672,0.576767424,44.66212121,11
1,modern string quartet,0.831363636,0.379454545,300543.0909,0.216709091,0.771363636,0.131972727,-17.30818182,0.0399,112.9392727,0.216318182,39.45454545,10
1,modern swing,0.0791,0.473,258216,0.974,0.0703,0.24,-3.42,0.108,173.007,0.405,0,9
1,modern uplift,0.046690909,0.515272727,202718.9091,0.860272727,0,0.149763636,-3.206181818,0.058845455,148.7606364,0.599272727,55.36363636,10
1,modular synth,0.427,0.402,304027,0.306,0.837,0.96,-19.818,0.0343,144.944,0.0432,34,8
1,moldovan pop,0.097238889,0.7415,228490.3333,0.889055556,0.007738889,0.137161111,-4.149944444,0.0407,129.7040556,0.490144444,42.55555556,0
1,mollywood,0.866,0.48392,230839.08,0.4072,0.0355828,0.19408,-10.22988,0.14114,84.88044,0.63588,9.92,5
1,mongolian hip hop,0.01635,0.7905,145398.5,0.4885,0.7195,0.3772,-9.4365,0.1845,92.035,0.43485,0,10
1,mongolian pop,0.01635,0.7905,145398.5,0.4885,0.7195,0.3772,-9.4365,0.1845,92.035,0.43485,0,10
0,monterrey indie,0.206,0.506,228581,0.614,0.0205,0.0889,-4.628,0.0312,99.783,0.371,4,5
1,montreal indie,0.273012222,0.747152778,224951.2639,0.543875,0.024927164,0.260222222,-8.181902778,0.129458333,96.617625,0.496566667,59.08333333,7
1,moog,0.689053837,0.36864758,339750.3296,0.310939546,0.609295483,0.138151335,-18.5960519,0.046885734,105.5240321,0.395709192,27.10074237,5
1,moombahton,0.069918867,0.661171382,243096.3501,0.803973081,0.165767135,0.246813931,-4.383256689,0.087158087,124.0152114,0.507682379,56.27900219,1
1,morna,0.77875,0.61775,270966.75,0.455,0.0002308,0.146575,-11.742,0.035875,108.6985,0.607,55.25,4
0,motivation,0.391992188,0.68128125,456758.4375,0.333460938,1.28E-05,0.271315625,-15.543,0.94621875,106.4564766,0.523214063,16.8203125,10
1,motown,0.410001636,0.597565422,230382.4321,0.535062311,0.035541419,0.183866513,-10.48995832,0.054801211,117.1966804,0.668839426,35.55586858,0
1,mountain dulcimer,0.918900381,0.40761833,192675.9785,0.153062405,0.000358825,0.281078361,-20.12217082,0.056132848,111.4885955,0.354466493,12.35585586,7
1,movie tunes,0.730532762,0.484091235,178866.7253,0.355223584,0.064813558,0.212154946,-13.6062904,0.09453949,110.8007717,0.484611422,43.02015536,0
1,mpb,0.524379747,0.559605133,214845.2395,0.515309263,0.07673687,0.188716363,-11.27021628,0.06430362,116.9322552,0.632684468,42.00042178,4
1,music box,0.637926923,0.521432692,122365.375,0.259267308,0.04410607,0.133911538,-16.01507692,0.055855769,99.58547115,0.271198077,25.95192308,10
1,music hall,0.930422078,0.675318182,231941.1364,0.325171429,0.022232387,0.260766234,-15.12722078,0.240264286,111.8077727,0.738818182,10.37662338,0
0,musica afroperuana,0.59,0.691,301427,0.805,0,0.0975,-6.81,0.0947,142.503,0.866,65,2
1,musica alagoana,0.464538462,0.644615385,238257.3846,0.491153846,9.79E-05,0.163246154,-13.15861538,0.042723077,115.6718462,0.694153846,53.23076923,9
0,musica andina,0.73732381,0.568838095,281291.9143,0.521904762,0.275551727,0.134684762,-11.38586667,0.066992381,121.0897714,0.596361905,41.63809524,4
1,musica andina colombiana,0.267626087,0.769304348,227693.7391,0.592391304,0.004812507,0.092065217,-7.851608696,0.106878261,109.5876087,0.925130435,43.08695652,0
1,musica antigua,0.995,0.521,157492.5,0.12522,0.879,0.1265,-24.856,0.07245,98.515,0.5015,0,4
0,musica aragonesa,0.137329043,0.501913043,270350.7826,0.830521739,0.028086659,0.194978261,-5.311695652,0.044326087,135.1898696,0.513695652,49.69565217,11
1,musica ayacuchana,0.681,0.589,270380,0.7795,5.57E-05,0.135,-5.186,0.0375,125.593,0.733,48,7
1,musica canaria,0.491166667,0.785166667,187229.1667,0.6255,0.002166667,0.075666667,-5.258666667,0.105983333,107.3621667,0.675666667,75.16666667,6
1,musica costarricense,0.338,0.617,223467,0.372,0,0.159,-13.622,0.0339,131.562,0.286,53,2
1,musica costena,0.237007333,0.721209444,210864.7722,0.623526111,0.002694369,0.106899722,-7.310103889,0.059518,125.4926361,0.858265556,43.79333333,2
1,musica cristiana guatemalteca,0.450133333,0.634111111,249738.3333,0.542111111,0.000332122,0.123533333,-7.243111111,0.041355556,103.5573333,0.467666667,42.66666667,6
1,musica de fondo,0.99,0.156,202796,0.11,0.991,0.104,-24.097,0.0412,68.262,0.0382,54,0
1,musica gaucha tradicionalista,0.9602,0.6442,162554.4,0.4242,0.9138,0.1648,-13.1112,0.04138,85.5988,0.8036,2.2,8
1,musica hondurena,0.17,0.7805,287159,0.672166667,0.008397083,0.2098,-11.076,0.063383333,114.731,0.817666667,41.33333333,3
1,musica infantil,0.624733333,0.639983333,227207.9167,0.547083333,0.034244373,0.145191667,-12.12671667,0.11732,123.6897167,0.681966667,35.76666667,4
1,musica jibara,0.603611111,0.68291358,194775.8302,0.518981481,0.000198082,0.173763272,-9.795790123,0.07303858,110.6292593,0.867222222,29.08333333,9
1,musica juiz-forana,0.39855,0.6595,208480,0.5585,0.023254515,0.153,-11.6,0.0757,127.191,0.7515,25.5,11
1,musica llanera,0.645127915,0.592939628,222970.6192,0.524400929,0.007307096,0.121927606,-10.26822755,0.048534623,121.0109071,0.760592879,39.27657379,7
0,musica nicaraguense,0.741964286,0.514415179,211326.4821,0.409950893,0.009041734,0.182049554,-10.79355804,0.046628571,118.6308214,0.598995536,23.14285714,5
1,musica para criancas,0.473,0.674,264044.3333,0.6003,0.00074,0.0445,-14.62733333,0.133133333,155.3573333,0.612666667,40.33333333,1
1,musica para ninos,0.541785714,0.463547619,124772.5,0.25470216,0.003395133,0.084795238,-12.22917857,0.083235714,109.2054762,0.553797619,46.53571429,0
1,musica paraibana,0.782,0.542,216800,0.148,0,0.704,-12.99,0.0394,89.585,0.248,59,11
1,musica piemonteisa,0.968,0.452,200673,0.4015,0.01405,0.2097,-11.518,0.1413,157.2175,0.7485,1.5,8
1,musica popular colombiana,0.434351849,0.68609215,242785.0035,0.55669682,0.00185185,0.189046372,-8.044187407,0.060639977,126.9282795,0.801061176,41.34042928,9
0,musica popular mineira,0.338840841,0.538723558,175021.1303,0.460924038,0.058197473,0.190366442,-12.60512356,0.058488317,125.2790683,0.583980769,41.41105769,4
1,musica popular paraense,0.5702,0.6406,185789.4,0.5156,3.07E-06,0.16922,-10.1072,0.11974,136.3646,0.712,42,2
1,musica potosina,0.257213333,0.731866667,184849.3333,0.668433333,0.093181097,0.175293333,-5.8159,0.049703333,102.2874333,0.8566,44.5,5
1,musica prehispanica,0.858916667,0.613583333,125067.6667,0.349666667,0.403636667,0.327183333,-20.7815,0.227816667,126.4990833,0.79275,4.833333333,6
0,musica sarda,0.886,0.531,174453.25,0.27975,0.000173518,0.097775,-14.0915,0.22765,142.35125,0.7575,46.25,7
1,musica tradicional cubana,0.703601346,0.62446139,214587.2538,0.469336685,0.158235017,0.159673549,-10.82500722,0.061117123,113.6549597,0.760368715,24.10640729,7
1,musica tropical guatemalteca,0.1708,0.6545,552447,0.6095,1.06E-05,0.4975,-9.508,0.0406,131.181,0.9435,35,7
1,musical advocacy,0.17725,0.5615,326663,0.561,3.66E-05,0.086875,-10.70575,0.040775,93.92075,0.32325,69.75,4
1,musikkorps,0.87025,0.637625,178057.375,0.603875,3.98E-05,0.2525,-7.34,0.03935,115.784625,0.598625,26.875,3
0,musique concrete,0.12,0.549,562960,0.527,3.02E-05,0.395,-10.149,0.154,133.726,0.722,32,5
0,musique peule,0.016,0.478,266931,0.704,0,0.09,-8.271,0.0471,149.903,0.228,55,1
1,musique pour enfant quebecois,0.773,0.782,45004,0.344,0,0.0848,-7.504,0.0582,134.746,0.953,47,3
1,musique pour enfants,0.913,0.473,1622000,0.0492,0.000276,0.322,-21.929,0.0725,120.51,0.122,27,0
1,musique touareg,0.561,0.535,452507,0.364,0.0284,0.122,-14.112,0.0352,93.217,0.47,43,7
1,muzica populara,0.935460227,0.478969968,165391.6437,0.312262987,0.022072016,0.205492857,-13.13293425,0.050514935,102.301655,0.562306006,0.437229437,7
1,muzika l'yeladim,0.79825,0.72125,120036.5,0.2195,8.18E-05,0.08895,-12.378,0.24645,116.5725,0.6025,35,2
1,naija worship,0.242454167,0.501166667,380208.8333,0.600041667,2.00E-07,0.459783333,-7.110416667,0.137533333,100.8387917,0.374775,50.95833333,11
1,nantes indie,0.037533333,0.566666667,197542.3333,0.807666667,1.58E-05,0.5545,-4.171,0.143866667,103.7333333,0.322666667,54,10
0,narodna muzika,0.342046667,0.544966667,211123.5667,0.5661,0.000524217,0.21685,-8.430433333,0.037613333,109.7422333,0.608666667,41.6,7
1,nashville americana,0.67438,0.53325,206795.3,0.3422,7.16E-05,0.09681,-9.8723,0.035665,124.8262,0.3877,58.25,2
1,nashville hip hop,0.148016607,0.77384505,240416.5609,0.656932703,2.44E-05,0.159764099,-5.73694733,0.189048571,103.5471494,0.616470133,52.3096218,11
1,nashville indie,0.346651667,0.567458333,212373.8125,0.6435,2.71E-05,0.233141667,-6.729604167,0.04803125,132.1534375,0.421291667,58.20833333,7
1,nashville singer-songwriter,0.502957906,0.495285227,236765.9084,0.50820961,0.006503513,0.205633523,-9.126052273,0.065728263,122.6523768,0.375661201,51.00551948,9
1,nashville sound,0.635552464,0.544630965,167830.1468,0.399358656,0.069577476,0.172388178,-11.93110418,0.045580267,115.5365844,0.590826129,30.85808444,7
0,native american,0.771953439,0.387265123,233890.4754,0.219945798,0.476112423,0.13873844,-21.30013303,0.062938119,102.3632889,0.46948595,38.45028233,6
1,native american contemporary,0.382284444,0.596572222,199273.25,0.579611111,0.004978535,0.159318889,-10.21141111,0.055102222,113.6637944,0.693069444,34.32777778,11
0,native american flute,0.977705492,0.280961174,288897.9384,0.116174138,0.551998561,0.144657102,-23.80252367,0.077196686,89.16173011,0.499733523,39.48106061,6
1,native american hip hop,0.135,0.651,189531,0.876,0,0.224,-7.033,0.357,76.166,0.736,48,8
0,native american spiritual,0.994,0.295,123293,0.00839,0.668,0.119,-28.111,0.0697,171.604,0.407,33,10
0,navajo,0.910494949,0.471282828,112248.4646,0.197372172,0.234681515,0.148679293,-17.79544949,0.092934848,130.302298,0.476937374,14.20707071,11
0,nederlandse hardstyle,0.0762,0.341,237818,0.994,0,0.352,0.06,0.374,157.607,0.22,0,1
1,nederpop,0.233578259,0.525168889,218427.7789,0.604501667,0.018529886,0.168229111,-9.23118,0.038018111,122.15431,0.560653333,43.345,7
1,neo classical metal,0.077010328,0.411556965,304074.3689,0.815667716,0.272886339,0.238227824,-7.958238893,0.068634245,135.3211235,0.396548771,43.367625,9
0,neo kyma,0.82,0.566,158640,0.305,0.805,0.1205,-14.316,0.03595,118.227,0.4775,28,7
1,neo mellow,0.38445746,0.540691597,231873.4659,0.546538945,0.028876117,0.160624254,-8.346804279,0.048347312,122.1692329,0.447925906,52.95388012,0
0,neo r&b,0.342949267,0.650593333,269447.3633,0.53885,0.012714653,0.183348333,-9.58563,0.189555667,105.5151433,0.489542,46.41666667,11
1,neo soul,0.289387688,0.6564879,264500.7843,0.54741536,0.010855548,0.167449775,-8.202191825,0.100214553,113.0009408,0.527623688,47.56996171,11
1,neo-classical,0.799021635,0.417443417,233915.3586,0.236045945,0.733318537,0.133015677,-19.43666023,0.060811473,107.7981355,0.256814968,51.37612363,1
